placement_name,placement_id,type,app_name,app_id,account,aapid
wzxq渠道1内容页3,3001046849195929,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_3001046849195929
wzxq渠道1内容页2,6011449879692948,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_6011449879692948
wzxq渠道1列表页16,9001047869290916,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_9001047869290916
wzxq渠道1列表页15,8041446839299965,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_8041446839299965
wzxq渠道1列表页14,2051343859199964,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_2051343859199964
wzxq渠道1列表页13,3041543869496953,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_3041543869496953
wzxq渠道1列表页12,8051548839994932,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_8051548839994932
wzxq渠道1列表页11,6051341899297900,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_6051341899297900
wzxq渠道1列表页10,3061548859095859,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_3061548859095859
wzxq渠道1列表页9,2051945859591888,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_2051945859591888
wzxq渠道1列表页8,9051144849599847,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_9051144849599847
wzxq渠道1列表页7,7031840819998806,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_7031840819998806
wzxq渠道1列表页5,8081542809493884,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_8081542809493884
wzxq渠道1列表页4,1061346879796803,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_1061346879796803
wzxq渠道1列表页3,3091441829693842,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_3091441829693842
wzxq渠道1列表页2,5071443809091881,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_5071443809091881
wzxq渠道1首页16,7041141839692788,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_7041141839692788
wzxq渠道1首页15,5001742809191736,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_5001742809191736
wzxq渠道1首页14,4011243839797774,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_4011243839797774
wzxq渠道1首页13,1051243899297753,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_1051243899297753
wzxq渠道1首页12,8071548809195792,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_8071548809195792
wzxq渠道1首页11,2011545869996701,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_2011545869996701
wzxq渠道1首页10,3061447849196659,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_3061447849196659
wzxq渠道1首页9,3001849809493688,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_3001849809493688
wzxq渠道1首页8,7091144889796696,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_7091144889796696
wzxq渠道1首页6,5021840879493664,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_5021840879493664
wzxq渠道1首页5,5031243819197633,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_5031243819197633
wzxq渠道1首页4,3051849889998642,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_3051849889998642
wzxq渠道1首页3,9071740819695681,原生,出行旅游,1111244627,2371684725,2371684725_1111244627_9071740819695681
kh渠道2内容页插屏,5051842889896158,插屏2.0,头条，热点,1111244601,2371684725,2371684725_1111244601_5051842889896158
kh渠道2首页插屏,3061947829090187,插屏2.0,头条，热点,1111244601,2371684725,2371684725_1111244601_3061947829090187
kh渠道2内容页22,5021649849196191,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_5021649849196191
kh渠道2内容页21,4001747899098130,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_4001747899098130
kh渠道2内容页20,1081645809992029,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_1081645809992029
kh渠道2内容页19,6081041899692008,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_6081041899692008
kh渠道2内容页18,1061042899391007,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_1061042899391007
kh渠道2内容页17,7061940829798036,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_7061940829798036
kh渠道2内容页16,3031047809996085,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_3031047809996085
kh渠道2内容页15,4081743819098074,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_4081743819098074
kh渠道2内容页14,1001447879998002,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_1001447879998002
kh渠道2内容页13,5081242809595080,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_5081242809595080
kh渠道2内容页12,8021041829083999,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_8021041829083999
kh渠道2内容页11,1081048879187918,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_1081048879187918
kh渠道2内容页10,8001147859987987,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_8001147859987987
kh渠道2内容页9,8071443809783936,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_8071443809783936
kh渠道2内容页8,5021049889184995,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_5021049889184995
kh渠道2内容页7,6091545869688994,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_6091545869688994
kh渠道2内容页6,5001346829388923,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_5001346829388923
kh渠道2内容页4,1051642899582961,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_1051642899582961
kh渠道2内容页3,3051041809987970,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_3051041809987970
kh渠道2内容页2,3051449829686829,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_3051449829686829
kh渠道2内容页1,5011846829681848,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_5011846829681848
kh渠道2列表页16,5091141859389887,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_5091141859389887
kh渠道2列表页15,8041340809481846,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_8041340809481846
kh渠道2列表页14,3011446899988875,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_3011446899988875
kh渠道2列表页13,4061643869489844,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_4061643869489844
kh渠道2列表页12,4071342839986853,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_4071342839986853
kh渠道2列表页11,8041542879680842,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_8041542879680842
kh渠道2列表页10,1041443829684841,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_1041443829684841
kh渠道2列表页9,2031340849882810,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_2031340849882810
kh渠道2列表页8,2071341809183729,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_2071341809183729
kh渠道2列表页7,6031148869882728,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_6031148869882728
kh渠道2列表页5,4051149879386766,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_4051149879386766
kh渠道2列表页4,6091741849589795,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_6091741849589795
kh渠道2列表页3,4011042849887754,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_4011042849887754
kh渠道2列表页2,4091841859886783,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_4091841859886783
kh渠道2首页16,6081547869389761,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_6081547869389761
kh渠道2首页15,5021644889986710,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_5021644889986710
kh渠道2首页14,6061642839784689,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_6061642839784689
kh渠道2首页13,7031844829680608,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_7031844829680608
kh渠道2首页12,8011244819881697,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_8011244819881697
kh渠道2首页11,7081146829685676,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_7081146829685676
kh渠道2首页10,3021944879989635,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_3021944879989635
kh渠道2首页9,2061440889188684,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_2061440889188684
kh渠道2首页8,8041146839781683,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_8041146839781683
kh渠道2首页6,2061247819680691,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_2061247819680691
kh渠道2首页5,2011543819582600,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_2011543819582600
kh渠道2首页4,6061547879280548,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_6061547879280548
kh渠道2首页3,6071640879381517,原生,头条，热点,1111244601,2371684725,2371684725_1111244601_6071640879381517
