placement_name,placement_id,type,app_name,app_id,account,aapid
xxl渠道10内容页17,5001011967313182,原生,西陆,1110594463,360530020,360530020_1110594463_5001011967313182
xxl渠道10内容页15,7051411997910140,原生,西陆,1110594463,360530020,360530020_1110594463_7051411997910140
xxl渠道10首页2,5001818927901669,原生,西陆,1110594463,360530020,360530020_1110594463_5001818927901669
xxl渠道6首页3,8071013987802155,原生,西陆,1110594463,360530020,360530020_1110594463_8071013987802155
xxl渠道10首页8,2051014997004785,原生,西陆,1110594463,360530020,360530020_1110594463_2051014997004785
xxl渠道10内容页18,4061017957615193,原生,西陆,1110594463,360530020,360530020_1110594463_4061017957615193
xxl渠道10内容页插屏,5011414947010232,插屏2.0,西陆,1110594463,360530020,360530020_1110594463_5011414947010232
xxl渠道10内容页11,2011817977310026,原生,西陆,1110594463,360530020,360530020_1110594463_2011817977310026
xxl渠道10首页4,9071513907206711,原生,西陆,1110594463,360530020,360530020_1110594463_9071513907206711
xxl渠道6内容页6,7081310947101476,原生,西陆,1110594463,360530020,360530020_1110594463_7081310947101476
xxl渠道6内容页8,4091012957106458,原生,西陆,1110594463,360530020,360530020_1110594463_4091012957106458
xxl渠道10内容页13,3071116937015068,原生,西陆,1110594463,360530020,360530020_1110594463_3071116937015068
xxl渠道10内容页5,7051718917615000,原生,西陆,1110594463,360530020,360530020_1110594463_7051718917615000
xxl渠道6首页1,2081915937301163,原生,西陆,1110594463,360530020,360530020_1110594463_2081915937301163
xxl渠道6内容页7,4041014977505447,原生,西陆,1110594463,360530020,360530020_1110594463_4041014977505447
xxl渠道6首页5,8061319987509187,原生,西陆,1110594463,360530020,360530020_1110594463_8061319987509187
xxl渠道6内容页10,8071815947001560,原生,西陆,1110594463,360530020,360530020_1110594463_8071815947001560
xxl渠道10内容页2,7071913997806967,原生,西陆,1110594463,360530020,360530020_1110594463_7071913997806967
xxl渠道10内容页4,6091614957906949,原生,西陆,1110594463,360530020,360530020_1110594463_6091614957906949
xxl渠道10内容页7,8001613997610052,原生,西陆,1110594463,360530020,360530020_1110594463_8001613997610052
xxl渠道10内容页1,1061918967201976,原生,西陆,1110594463,360530020,360530020_1110594463_1061918967201976
xxl渠道10首页插屏,6041617997011291,插屏2.0,西陆,1110594463,360530020,360530020_1110594463_6041617997011291
xxl渠道10内容页8,8051612997418033,原生,西陆,1110594463,360530020,360530020_1110594463_8051612997418033
xxl渠道10首页5,1081410977004702,原生,西陆,1110594463,360530020,360530020_1110594463_1081410977004702
xxl渠道10内容页19,1051619927216184,原生,西陆,1110594463,360530020,360530020_1110594463_1051619927216184
xxl渠道6首页6,4041716907006118,原生,西陆,1110594463,360530020,360530020_1110594463_4041716907006118
xxl渠道6内容页11,9011513917500581,原生,西陆,1110594463,360530020,360530020_1110594463_9011513917500581
xxl渠道10首页3,3051515977806720,原生,西陆,1110594463,360530020,360530020_1110594463_3051515977806720
xxl渠道10首页1,2001914997201608,原生,西陆,1110594463,360530020,360530020_1110594463_2001914997201608
xxl渠道6内容页12,1031713917707562,原生,西陆,1110594463,360530020,360530020_1110594463_1031713917707562
wyTBS渠道3首页7,5071544658344840,原生,尚陆头条,1110596661,360530020,360530020_1110596661_5071544658344840
xxl渠道10列表页4,3041011977508887,原生,西陆,1110594463,360530020,360530020_1110594463_3041011977508887
二级信息流渠道6列表页14,4051029010279601,原生,西陆,1110594463,360530020,360530020_1110594463_4051029010279601
xxl渠道6内容页13,9091710967502553,原生,西陆,1110594463,360530020,360530020_1110594463_9091710967502553
xxl渠道10列表页7,4021810957402940,原生,西陆,1110594463,360530020,360530020_1110594463_4021810957402940
xxl渠道6内容页18,4031818997701598,原生,西陆,1110594463,360530020,360530020_1110594463_4031818997701598
xxl渠道6列表页11,2091310927908379,原生,西陆,1110594463,360530020,360530020_1110594463_2091310927908379
xxl渠道6内容页20,7061713987600650,原生,西陆,1110594463,360530020,360530020_1110594463_7061713987600650
xxl渠道6列表页8,8051217927309356,原生,西陆,1110594463,360530020,360530020_1110594463_8051217927309356
xxl渠道6内容页19,1081018917205559,原生,西陆,1110594463,360530020,360530020_1110594463_1081018917205559
xxl渠道10列表页6,5081911977801819,原生,西陆,1110594463,360530020,360530020_1110594463_5081911977801819
xxl渠道6内容页15,2081116997209555,原生,西陆,1110594463,360530020,360530020_1110594463_2081116997209555
xxl渠道6列表页2,3061919957602300,原生,西陆,1110594463,360530020,360530020_1110594463_3061919957602300
xxl渠道6内容页14,5071015957204554,原生,西陆,1110594463,360530020,360530020_1110594463_5071015957204554
xxl渠道6列表页13,3081820010679630,原生,西陆,1110594463,360530020,360530020_1110594463_3081820010679630
xxl渠道10列表页8,1081417997408991,原生,西陆,1110594463,360530020,360530020_1110594463_1081417997408991
xxl渠道10列表页9,5021014907208922,原生,西陆,1110594463,360530020,360530020_1110594463_5021014907208922
xxl渠道6内容页22,8091519937507622,原生,西陆,1110594463,360530020,360530020_1110594463_8091519937507622
xxl渠道6列表页4,9001617937103372,原生,西陆,1110594463,360530020,360530020_1110594463_9001617937103372
xxl渠道6首页9,5091915977908231,原生,西陆,1110594463,360530020,360530020_1110594463_5091915977908231
xxl渠道10首页13,9041314927406840,原生,西陆,1110594463,360530020,360530020_1110594463_9041314927406840
xxl渠道10首页14,3051716947103871,原生,西陆,1110594463,360530020,360530020_1110594463_3051716947103871
xxl渠道10列表页3,4021513957308866,原生,西陆,1110594463,360530020,360530020_1110594463_4021513957308866
xxl渠道6首页14,1041210977806256,原生,西陆,1110594463,360530020,360530020_1110594463_1041210977806256
xxl渠道6首页16,3021416927507238,原生,西陆,1110594463,360530020,360530020_1110594463_3021416927507238
xxl渠道6内容页16,4091411937006526,原生,西陆,1110594463,360530020,360530020_1110594463_4091411937006526
xxl渠道6首页10,6091811917805262,原生,西陆,1110594463,360530020,360530020_1110594463_6091811917805262
xxl渠道6内容页21,8001911967401621,原生,西陆,1110594463,360530020,360530020_1110594463_8001911967401621
xxl渠道6首页12,7021315997505224,原生,西陆,1110594463,360530020,360530020_1110594463_7021315997505224
xxl渠道6列表页3,8051119957707311,原生,西陆,1110594463,360530020,360530020_1110594463_8051119957707311
xxl渠道10首页12,3051511917706729,原生,西陆,1110594463,360530020,360530020_1110594463_3051511917706729
xxl渠道6列表页10,7051515947305308,原生,西陆,1110594463,360530020,360530020_1110594463_7051515947305308
xxl渠道10首页15,9051219957605892,原生,西陆,1110594463,360530020,360530020_1110594463_9051219957605892
xxl渠道6首页15,3001716937109267,原生,西陆,1110594463,360530020,360530020_1110594463_3001716937109267
二级信息流渠道6列表页16,5051124040270633,原生,西陆,1110594463,360530020,360530020_1110594463_5051124040270633
xxl渠道10首页16,2031019967803853,原生,西陆,1110594463,360530020,360530020_1110594463_2031019967803853
xxl渠道10列表页2,2091418907904835,原生,西陆,1110594463,360530020,360530020_1110594463_2091418907904835
二级信息流渠道6列表页15,5021321070672682,原生,西陆,1110594463,360530020,360530020_1110594463_5021321070672682
xxl渠道10首页11,2081711927505748,原生,西陆,1110594463,360530020,360530020_1110594463_2081711927505748
xxl渠道10首页10,8071019917804747,原生,西陆,1110594463,360530020,360530020_1110594463_8071019917804747
xxl渠道10内容页22,7001213947714157,原生,西陆,1110594463,360530020,360530020_1110594463_7001213947714157
xxl渠道6列表页12,2001711907902430,原生,西陆,1110594463,360530020,360530020_1110594463_2001711907902430
xxl渠道6内容页17,3081314917103507,原生,西陆,1110594463,360530020,360530020_1110594463_3081314917103507
xxl渠道10内容页20,4081812967516105,原生,西陆,1110594463,360530020,360530020_1110594463_4081812967516105
xxl渠道6列表页5,3031211927401353,原生,西陆,1110594463,360530020,360530020_1110594463_3031211927401353
xxl渠道6首页13,4041218997501285,原生,西陆,1110594463,360530020,360530020_1110594463_4041218997501285
xxl渠道10内容页21,1011210927712196,原生,西陆,1110594463,360530020,360530020_1110594463_1011210927712196
xxl渠道6列表页7,5071112957509325,原生,西陆,1110594463,360530020,360530020_1110594463_5071112957509325
xxl渠道6列表页9,2011610947200357,原生,西陆,1110594463,360530020,360530020_1110594463_2011610947200357
xxl渠道6首页11,4031710967504283,原生,西陆,1110594463,360530020,360530020_1110594463_4031710967504283
xxl渠道6首页8,7051514987805210,原生,西陆,1110594463,360530020,360530020_1110594463_7051514987805210
xxl渠道10列表页5,9071110957600868,原生,西陆,1110594463,360530020,360530020_1110594463_9071110957600868
xxl渠道10列表页1,1031815957307884,原生,西陆,1110594463,360530020,360530020_1110594463_1031815957307884
wyTBS渠道4二线内容页25,1061158227340321,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_1061158227340321
wyTBS渠道4二线内容页24,5011758297640300,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_5011758297640300
wyTBS渠道4二线内容页23,1091158257041279,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_1091158257041279
wyTBS渠道4二线内容页22,9091250277945268,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_9091250277945268
wyTBS渠道4二线内容页21,5041154267946257,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_5041154267946257
wyTBS渠道4二线内容页20,7011458257946216,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_7011458257946216
wyTBS渠道4二线内容页19,9041857227042225,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_9041857227042225
wyTBS渠道4二线内容页18,2051156247544244,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_2051156247544244
wyTBS渠道4二线内容页17,9031455277945273,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_9031455277945273
wyTBS渠道4二线内容页16,7031256207947292,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_7031256207947292
wyTBS渠道4二线内容页15,5031653277144241,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_5031653277144241
wyTBS渠道4二线内容页14,8041450267442290,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_8041450267442290
wyTBS渠道4二线内容页13,2051052227943199,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_2051052227943199
wyTBS渠道4二线内容页12,4061754217249108,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_4061754217249108
wyTBS渠道4二线内容页11,2061252257341167,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_2061252257341167
wyTBS渠道4二线内容页10,1011659267943176,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_1011659267943176
wyTBS渠道4二线内容页9,8091058297249135,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_8091058297249135
wyTBS渠道4二线内容页8,9011754267042104,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_9011754267042104
wyTBS渠道4二线内容页7,7051550287348173,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_7051550287348173
wyTBS渠道4二线内容页6,7021853247847122,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_7021853247847122
wyTBS渠道4二线内容页5,7041054257949101,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_7041054257949101
wyTBS渠道4二线内容页4,1081950247743190,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_1081950247743190
wyTBS渠道4二线内容页3,9061657207046019,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_9061657207046019
wyTBS渠道4二线内容页2,5021058277445018,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_5021058277445018
wyTBS渠道4二线内容页1,8091950247448026,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_8091950247448026
wyTBS渠道4二线列表页16,6061950237048025,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_6061950237048025
wyTBS渠道4二线列表页15,2031854267846024,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_2031854267846024
wyTBS渠道4二线列表页14,9011957297149053,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_9011957297149053
wyTBS渠道4二线列表页13,7021853257941012,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_7021853257941012
wyTBS渠道4二线列表页12,8091458227040040,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_8091458227040040
wyTBS渠道4二线列表页11,6001753297235909,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_6001753297235909
wyTBS渠道4二线列表页10,6051159287034978,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_6051159287034978
wyTBS渠道4二线列表页9,9021059227038937,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_9021059227038937
wyTBS渠道4二线列表页8,4061351257335926,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_4061351257335926
wyTBS渠道4二线列表页7,3031752257230995,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_3031752257230995
wyTBS渠道4二线列表页6,9041455247534974,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_9041455247534974
wyTBS渠道4二线列表页5,2001758247632973,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_2001758247632973
wyTBS渠道4二线列表页4,6001958257637921,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_6001958257637921
wyTBS渠道4二线列表页3,7091859207839950,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_7091859207839950
wyTBS渠道4二线列表页2,8001459237735879,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_8001459237735879
wyTBS渠道4二线列表页1,2011250257038808,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_2011250257038808
wyTBS渠道4二线首页16,5081851227939847,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_5081851227939847
wyTBS渠道4二线首页15,8031455207436846,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_8031455207436846
wyTBS渠道4二线首页14,3001759287431865,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_3001759287431865
wyTBS渠道4二线首页13,4051758237230824,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_4051758237230824
wyTBS渠道4二线首页12,3041458287532833,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_3041458287532833
wyTBS渠道4二线首页11,3001757237238862,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_3001757237238862
wyTBS渠道4二线首页10,4051353227737821,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_4051353227737821
wyTBS渠道4二线首页9,6051454277633830,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_6051454277633830
wyTBS渠道4二线首页8,8071753257033749,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_8071753257033749
wyTBS渠道4二线首页7,9081353297734758,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_9081353297734758
wyTBS渠道4二线首页6,9041656227132706,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_9041656227132706
wyTBS渠道4二线首页5,4071555267532765,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_4071555267532765
wyTBS渠道4二线首页4,6001059277931774,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_6001059277931774
wyTBS渠道4二线首页3,5091750287630783,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_5091750287630783
wyTBS渠道4二线首页2,8021453257436742,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_8021453257436742
wyTBS渠道4二线首页1,8071459277934781,原生,尚陆国际一线,1110673764,360530020,360530020_1110673764_8071459277934781
wyTBS渠道4内容页插屏,3081255264692868,插屏2.0,尚陆国际一线,1110673764,360530020,360530020_1110673764_3081255264692868
wyTBS渠道4首页插屏,6021755264693799,插屏2.0,尚陆国际一线,1110673764,360530020,360530020_1110673764_6021755264693799
hzs渠道3列表页4,7021512947625610,原生,西陆,1110594463,360530020,360530020_1110594463_7021512947625610
xxl渠道11列表页4,3001215977618472,原生,西陆,1110594463,360530020,360530020_1110594463_3001215977618472
hzs渠道3首页11,9031514917426590,原生,西陆,1110594463,360530020,360530020_1110594463_9031514917426590
hzs渠道3列表页16,3071714968070920,原生,西陆,1110594463,360530020,360530020_1110594463_3071714968070920
红包头条渠道1内容页6,5061037138520094,原生,西陆军情,1110685462,360530020,360530020_1110685462_5061037138520094
红包头条渠道1首页4,1011547051452384,原生,西陆军情,1110685462,360530020,360530020_1110685462_1011547051452384
hzs渠道3内容页19,9091410917023807,原生,西陆,1110594463,360530020,360530020_1110594463_9091410917023807
xxl渠道11列表页5,3061815957614473,原生,西陆,1110594463,360530020,360530020_1110594463_3061815957614473
xxl渠道11内容页20,1031818967818750,原生,西陆,1110594463,360530020,360530020_1110594463_1031818967818750
hzs渠道3列表页7,1011110997924693,原生,西陆,1110594463,360530020,360530020_1110594463_1011110997924693
红包头条渠道1内容页8,8081839148926049,原生,西陆军情,1110685462,360530020,360530020_1110685462_8081839148926049
xxl渠道11列表页2,7041518987617480,原生,西陆,1110594463,360530020,360530020_1110594463_7041518987617480
hzs渠道3内容页17,3011414917426855,原生,西陆,1110594463,360530020,360530020_1110594463_3011414917426855
xxl渠道11内容页16,1081418917416626,原生,西陆,1110594463,360530020,360530020_1110594463_1081418917416626
xxl渠道11列表页12,5061416917115500,原生,西陆,1110594463,360530020,360530020_1110594463_5061416917115500
hzs渠道3内容页8,4051318907927746,原生,西陆,1110594463,360530020,360530020_1110594463_4051318907927746
hzs渠道3列表页5,4091816977123621,原生,西陆,1110594463,360530020,360530020_1110594463_4091816977123621
红包头条渠道1内容页11,4011131188321184,原生,西陆军情,1110685462,360530020,360530020_1110685462_4011131188321184
红包头条渠道1首页3,6031648071850343,原生,西陆军情,1110685462,360530020,360530020_1110685462_6031648071850343
xxl渠道11列表页7,9061916907314445,原生,西陆,1110594463,360530020,360530020_1110594463_9061916907314445
红包头条渠道1首页5,1061549071253366,原生,西陆军情,1110685462,360530020,360530020_1110685462_1061549071253366
hzs渠道3首页10,5041316967724449,原生,西陆,1110594463,360530020,360530020_1110594463_5041316967724449
红包头条渠道1首页1,5051742081758330,原生,西陆军情,1110685462,360530020,360530020_1110685462_5051742081758330
hzs渠道3列表页13,2091212908071867,原生,西陆,1110594463,360530020,360530020_1110594463_2091212908071867
红包头条渠道1首页6,9081845051653379,原生,西陆军情,1110685462,360530020,360530020_1110685462_9081845051653379
xxl渠道11列表页1,1081017967211319,原生,西陆,1110594463,360530020,360530020_1110594463_1081017967211319
hzs渠道3首页12,4091219997324571,原生,西陆,1110594463,360530020,360530020_1110594463_4091219997324571
xxl渠道11内容页18,3071217987212618,原生,西陆,1110594463,360530020,360530020_1110594463_3071217987212618
xxl渠道11内容页14,4061214967313694,原生,西陆,1110594463,360530020,360530020_1110594463_4061214967313694
xxl渠道11首页插屏,2041910977511726,插屏2.0,西陆,1110594463,360530020,360530020_1110594463_2041910977511726
xxl渠道6首页插屏,2031717987805676,插屏2.0,西陆,1110594463,360530020,360530020_1110594463_2031717987805676
hzs渠道3内容页21,8011511987527859,原生,西陆,1110594463,360530020,360530020_1110594463_8011511987527859
hzs渠道3首页15,6011010987624575,原生,西陆,1110594463,360530020,360530020_1110594463_6011010987624575
hzs渠道3内容页12,8051418977125880,原生,西陆,1110594463,360530020,360530020_1110594463_8051418977125880
hzs渠道3列表页12,3031711947922668,原生,西陆,1110594463,360530020,360530020_1110594463_3031711947922668
红包头条渠道1首页2,1001842051252392,原生,西陆军情,1110685462,360530020,360530020_1110685462_1001842051252392
